prompt,other_prompt,classes,answer_index
"Question: Which is more likely?
1: Frank plays jazz for a hobby
2: Frank is an accountant who plays jazz for a hobby
Answer:","Question: 
    Frank is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Frank plays jazz for a hobby
2: Frank is an accountant who plays jazz for a hobby
Answer:","[' Frank plays jazz for a hobby', ' Frank is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Frank is an accountant who plays jazz for a hobby
2: Frank plays jazz for a hobby
Answer:","Question: 
    Frank is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Frank is an accountant who plays jazz for a hobby
2: Frank plays jazz for a hobby
Answer:","[' Frank is an accountant who plays jazz for a hobby', ' Frank plays jazz for a hobby']",1
"Question: Which is more likely?
1: Patrick plays jazz for a hobby
2: Patrick is an accountant who plays jazz for a hobby
Answer:","Question: 
    Patrick is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Patrick plays jazz for a hobby
2: Patrick is an accountant who plays jazz for a hobby
Answer:","[' Patrick plays jazz for a hobby', ' Patrick is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Patrick is an accountant who plays jazz for a hobby
2: Patrick plays jazz for a hobby
Answer:","Question: 
    Patrick is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Patrick is an accountant who plays jazz for a hobby
2: Patrick plays jazz for a hobby
Answer:","[' Patrick is an accountant who plays jazz for a hobby', ' Patrick plays jazz for a hobby']",1
"Question: Which is more likely?
1: Raymond plays jazz for a hobby
2: Raymond is an accountant who plays jazz for a hobby
Answer:","Question: 
    Raymond is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Raymond plays jazz for a hobby
2: Raymond is an accountant who plays jazz for a hobby
Answer:","[' Raymond plays jazz for a hobby', ' Raymond is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Raymond is an accountant who plays jazz for a hobby
2: Raymond plays jazz for a hobby
Answer:","Question: 
    Raymond is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Raymond is an accountant who plays jazz for a hobby
2: Raymond plays jazz for a hobby
Answer:","[' Raymond is an accountant who plays jazz for a hobby', ' Raymond plays jazz for a hobby']",1
"Question: Which is more likely?
1: Jack plays jazz for a hobby
2: Jack is an accountant who plays jazz for a hobby
Answer:","Question: 
    Jack is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Jack plays jazz for a hobby
2: Jack is an accountant who plays jazz for a hobby
Answer:","[' Jack plays jazz for a hobby', ' Jack is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Jack is an accountant who plays jazz for a hobby
2: Jack plays jazz for a hobby
Answer:","Question: 
    Jack is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Jack is an accountant who plays jazz for a hobby
2: Jack plays jazz for a hobby
Answer:","[' Jack is an accountant who plays jazz for a hobby', ' Jack plays jazz for a hobby']",1
"Question: Which is more likely?
1: Dennis plays jazz for a hobby
2: Dennis is an accountant who plays jazz for a hobby
Answer:","Question: 
    Dennis is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Dennis plays jazz for a hobby
2: Dennis is an accountant who plays jazz for a hobby
Answer:","[' Dennis plays jazz for a hobby', ' Dennis is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Dennis is an accountant who plays jazz for a hobby
2: Dennis plays jazz for a hobby
Answer:","Question: 
    Dennis is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Dennis is an accountant who plays jazz for a hobby
2: Dennis plays jazz for a hobby
Answer:","[' Dennis is an accountant who plays jazz for a hobby', ' Dennis plays jazz for a hobby']",1
"Question: Which is more likely?
1: Jerry plays jazz for a hobby
2: Jerry is an accountant who plays jazz for a hobby
Answer:","Question: 
    Jerry is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Jerry plays jazz for a hobby
2: Jerry is an accountant who plays jazz for a hobby
Answer:","[' Jerry plays jazz for a hobby', ' Jerry is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Jerry is an accountant who plays jazz for a hobby
2: Jerry plays jazz for a hobby
Answer:","Question: 
    Jerry is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Jerry is an accountant who plays jazz for a hobby
2: Jerry plays jazz for a hobby
Answer:","[' Jerry is an accountant who plays jazz for a hobby', ' Jerry plays jazz for a hobby']",1
"Question: Which is more likely?
1: Tyler plays jazz for a hobby
2: Tyler is an accountant who plays jazz for a hobby
Answer:","Question: 
    Tyler is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Tyler plays jazz for a hobby
2: Tyler is an accountant who plays jazz for a hobby
Answer:","[' Tyler plays jazz for a hobby', ' Tyler is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Tyler is an accountant who plays jazz for a hobby
2: Tyler plays jazz for a hobby
Answer:","Question: 
    Tyler is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Tyler is an accountant who plays jazz for a hobby
2: Tyler plays jazz for a hobby
Answer:","[' Tyler is an accountant who plays jazz for a hobby', ' Tyler plays jazz for a hobby']",1
"Question: Which is more likely?
1: Aaron plays jazz for a hobby
2: Aaron is an accountant who plays jazz for a hobby
Answer:","Question: 
    Aaron is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Aaron plays jazz for a hobby
2: Aaron is an accountant who plays jazz for a hobby
Answer:","[' Aaron plays jazz for a hobby', ' Aaron is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Aaron is an accountant who plays jazz for a hobby
2: Aaron plays jazz for a hobby
Answer:","Question: 
    Aaron is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Aaron is an accountant who plays jazz for a hobby
2: Aaron plays jazz for a hobby
Answer:","[' Aaron is an accountant who plays jazz for a hobby', ' Aaron plays jazz for a hobby']",1
"Question: Which is more likely?
1: Jose plays jazz for a hobby
2: Jose is an accountant who plays jazz for a hobby
Answer:","Question: 
    Jose is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Jose plays jazz for a hobby
2: Jose is an accountant who plays jazz for a hobby
Answer:","[' Jose plays jazz for a hobby', ' Jose is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Jose is an accountant who plays jazz for a hobby
2: Jose plays jazz for a hobby
Answer:","Question: 
    Jose is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Jose is an accountant who plays jazz for a hobby
2: Jose plays jazz for a hobby
Answer:","[' Jose is an accountant who plays jazz for a hobby', ' Jose plays jazz for a hobby']",1
"Question: Which is more likely?
1: Adam plays jazz for a hobby
2: Adam is an accountant who plays jazz for a hobby
Answer:","Question: 
    Adam is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Adam plays jazz for a hobby
2: Adam is an accountant who plays jazz for a hobby
Answer:","[' Adam plays jazz for a hobby', ' Adam is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Adam is an accountant who plays jazz for a hobby
2: Adam plays jazz for a hobby
Answer:","Question: 
    Adam is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Adam is an accountant who plays jazz for a hobby
2: Adam plays jazz for a hobby
Answer:","[' Adam is an accountant who plays jazz for a hobby', ' Adam plays jazz for a hobby']",1
"Question: Which is more likely?
1: Nathan plays jazz for a hobby
2: Nathan is an accountant who plays jazz for a hobby
Answer:","Question: 
    Nathan is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Nathan plays jazz for a hobby
2: Nathan is an accountant who plays jazz for a hobby
Answer:","[' Nathan plays jazz for a hobby', ' Nathan is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Nathan is an accountant who plays jazz for a hobby
2: Nathan plays jazz for a hobby
Answer:","Question: 
    Nathan is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Nathan is an accountant who plays jazz for a hobby
2: Nathan plays jazz for a hobby
Answer:","[' Nathan is an accountant who plays jazz for a hobby', ' Nathan plays jazz for a hobby']",1
"Question: Which is more likely?
1: Henry plays jazz for a hobby
2: Henry is an accountant who plays jazz for a hobby
Answer:","Question: 
    Henry is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Henry plays jazz for a hobby
2: Henry is an accountant who plays jazz for a hobby
Answer:","[' Henry plays jazz for a hobby', ' Henry is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Henry is an accountant who plays jazz for a hobby
2: Henry plays jazz for a hobby
Answer:","Question: 
    Henry is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Henry is an accountant who plays jazz for a hobby
2: Henry plays jazz for a hobby
Answer:","[' Henry is an accountant who plays jazz for a hobby', ' Henry plays jazz for a hobby']",1
"Question: Which is more likely?
1: Douglas plays jazz for a hobby
2: Douglas is an accountant who plays jazz for a hobby
Answer:","Question: 
    Douglas is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Douglas plays jazz for a hobby
2: Douglas is an accountant who plays jazz for a hobby
Answer:","[' Douglas plays jazz for a hobby', ' Douglas is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Douglas is an accountant who plays jazz for a hobby
2: Douglas plays jazz for a hobby
Answer:","Question: 
    Douglas is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Douglas is an accountant who plays jazz for a hobby
2: Douglas plays jazz for a hobby
Answer:","[' Douglas is an accountant who plays jazz for a hobby', ' Douglas plays jazz for a hobby']",1
"Question: Which is more likely?
1: Zachary plays jazz for a hobby
2: Zachary is an accountant who plays jazz for a hobby
Answer:","Question: 
    Zachary is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Zachary plays jazz for a hobby
2: Zachary is an accountant who plays jazz for a hobby
Answer:","[' Zachary plays jazz for a hobby', ' Zachary is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Zachary is an accountant who plays jazz for a hobby
2: Zachary plays jazz for a hobby
Answer:","Question: 
    Zachary is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Zachary is an accountant who plays jazz for a hobby
2: Zachary plays jazz for a hobby
Answer:","[' Zachary is an accountant who plays jazz for a hobby', ' Zachary plays jazz for a hobby']",1
"Question: Which is more likely?
1: Peter plays jazz for a hobby
2: Peter is an accountant who plays jazz for a hobby
Answer:","Question: 
    Peter is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Peter plays jazz for a hobby
2: Peter is an accountant who plays jazz for a hobby
Answer:","[' Peter plays jazz for a hobby', ' Peter is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Peter is an accountant who plays jazz for a hobby
2: Peter plays jazz for a hobby
Answer:","Question: 
    Peter is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Peter is an accountant who plays jazz for a hobby
2: Peter plays jazz for a hobby
Answer:","[' Peter is an accountant who plays jazz for a hobby', ' Peter plays jazz for a hobby']",1
"Question: Which is more likely?
1: Kyle plays jazz for a hobby
2: Kyle is an accountant who plays jazz for a hobby
Answer:","Question: 
    Kyle is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Kyle plays jazz for a hobby
2: Kyle is an accountant who plays jazz for a hobby
Answer:","[' Kyle plays jazz for a hobby', ' Kyle is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Kyle is an accountant who plays jazz for a hobby
2: Kyle plays jazz for a hobby
Answer:","Question: 
    Kyle is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Kyle is an accountant who plays jazz for a hobby
2: Kyle plays jazz for a hobby
Answer:","[' Kyle is an accountant who plays jazz for a hobby', ' Kyle plays jazz for a hobby']",1
"Question: Which is more likely?
1: Ethan plays jazz for a hobby
2: Ethan is an accountant who plays jazz for a hobby
Answer:","Question: 
    Ethan is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Ethan plays jazz for a hobby
2: Ethan is an accountant who plays jazz for a hobby
Answer:","[' Ethan plays jazz for a hobby', ' Ethan is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Ethan is an accountant who plays jazz for a hobby
2: Ethan plays jazz for a hobby
Answer:","Question: 
    Ethan is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Ethan is an accountant who plays jazz for a hobby
2: Ethan plays jazz for a hobby
Answer:","[' Ethan is an accountant who plays jazz for a hobby', ' Ethan plays jazz for a hobby']",1
"Question: Which is more likely?
1: Walter plays jazz for a hobby
2: Walter is an accountant who plays jazz for a hobby
Answer:","Question: 
    Walter is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Walter plays jazz for a hobby
2: Walter is an accountant who plays jazz for a hobby
Answer:","[' Walter plays jazz for a hobby', ' Walter is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Walter is an accountant who plays jazz for a hobby
2: Walter plays jazz for a hobby
Answer:","Question: 
    Walter is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Walter is an accountant who plays jazz for a hobby
2: Walter plays jazz for a hobby
Answer:","[' Walter is an accountant who plays jazz for a hobby', ' Walter plays jazz for a hobby']",1
"Question: Which is more likely?
1: Noah plays jazz for a hobby
2: Noah is an accountant who plays jazz for a hobby
Answer:","Question: 
    Noah is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Noah plays jazz for a hobby
2: Noah is an accountant who plays jazz for a hobby
Answer:","[' Noah plays jazz for a hobby', ' Noah is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Noah is an accountant who plays jazz for a hobby
2: Noah plays jazz for a hobby
Answer:","Question: 
    Noah is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Noah is an accountant who plays jazz for a hobby
2: Noah plays jazz for a hobby
Answer:","[' Noah is an accountant who plays jazz for a hobby', ' Noah plays jazz for a hobby']",1
"Question: Which is more likely?
1: Jeremy plays jazz for a hobby
2: Jeremy is an accountant who plays jazz for a hobby
Answer:","Question: 
    Jeremy is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Jeremy plays jazz for a hobby
2: Jeremy is an accountant who plays jazz for a hobby
Answer:","[' Jeremy plays jazz for a hobby', ' Jeremy is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Jeremy is an accountant who plays jazz for a hobby
2: Jeremy plays jazz for a hobby
Answer:","Question: 
    Jeremy is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Jeremy is an accountant who plays jazz for a hobby
2: Jeremy plays jazz for a hobby
Answer:","[' Jeremy is an accountant who plays jazz for a hobby', ' Jeremy plays jazz for a hobby']",1
"Question: Which is more likely?
1: Christian plays jazz for a hobby
2: Christian is an accountant who plays jazz for a hobby
Answer:","Question: 
    Christian is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Christian plays jazz for a hobby
2: Christian is an accountant who plays jazz for a hobby
Answer:","[' Christian plays jazz for a hobby', ' Christian is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Christian is an accountant who plays jazz for a hobby
2: Christian plays jazz for a hobby
Answer:","Question: 
    Christian is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Christian is an accountant who plays jazz for a hobby
2: Christian plays jazz for a hobby
Answer:","[' Christian is an accountant who plays jazz for a hobby', ' Christian plays jazz for a hobby']",1
"Question: Which is more likely?
1: Keith plays jazz for a hobby
2: Keith is an accountant who plays jazz for a hobby
Answer:","Question: 
    Keith is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Keith plays jazz for a hobby
2: Keith is an accountant who plays jazz for a hobby
Answer:","[' Keith plays jazz for a hobby', ' Keith is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Keith is an accountant who plays jazz for a hobby
2: Keith plays jazz for a hobby
Answer:","Question: 
    Keith is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Keith is an accountant who plays jazz for a hobby
2: Keith plays jazz for a hobby
Answer:","[' Keith is an accountant who plays jazz for a hobby', ' Keith plays jazz for a hobby']",1
"Question: Which is more likely?
1: Roger plays jazz for a hobby
2: Roger is an accountant who plays jazz for a hobby
Answer:","Question: 
    Roger is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Roger plays jazz for a hobby
2: Roger is an accountant who plays jazz for a hobby
Answer:","[' Roger plays jazz for a hobby', ' Roger is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Roger is an accountant who plays jazz for a hobby
2: Roger plays jazz for a hobby
Answer:","Question: 
    Roger is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Roger is an accountant who plays jazz for a hobby
2: Roger plays jazz for a hobby
Answer:","[' Roger is an accountant who plays jazz for a hobby', ' Roger plays jazz for a hobby']",1
"Question: Which is more likely?
1: Terry plays jazz for a hobby
2: Terry is an accountant who plays jazz for a hobby
Answer:","Question: 
    Terry is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Terry plays jazz for a hobby
2: Terry is an accountant who plays jazz for a hobby
Answer:","[' Terry plays jazz for a hobby', ' Terry is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Terry is an accountant who plays jazz for a hobby
2: Terry plays jazz for a hobby
Answer:","Question: 
    Terry is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Terry is an accountant who plays jazz for a hobby
2: Terry plays jazz for a hobby
Answer:","[' Terry is an accountant who plays jazz for a hobby', ' Terry plays jazz for a hobby']",1
"Question: Which is more likely?
1: Gerald plays jazz for a hobby
2: Gerald is an accountant who plays jazz for a hobby
Answer:","Question: 
    Gerald is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Gerald plays jazz for a hobby
2: Gerald is an accountant who plays jazz for a hobby
Answer:","[' Gerald plays jazz for a hobby', ' Gerald is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Gerald is an accountant who plays jazz for a hobby
2: Gerald plays jazz for a hobby
Answer:","Question: 
    Gerald is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Gerald is an accountant who plays jazz for a hobby
2: Gerald plays jazz for a hobby
Answer:","[' Gerald is an accountant who plays jazz for a hobby', ' Gerald plays jazz for a hobby']",1
"Question: Which is more likely?
1: Harold plays jazz for a hobby
2: Harold is an accountant who plays jazz for a hobby
Answer:","Question: 
    Harold is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Harold plays jazz for a hobby
2: Harold is an accountant who plays jazz for a hobby
Answer:","[' Harold plays jazz for a hobby', ' Harold is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Harold is an accountant who plays jazz for a hobby
2: Harold plays jazz for a hobby
Answer:","Question: 
    Harold is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Harold is an accountant who plays jazz for a hobby
2: Harold plays jazz for a hobby
Answer:","[' Harold is an accountant who plays jazz for a hobby', ' Harold plays jazz for a hobby']",1
"Question: Which is more likely?
1: Sean plays jazz for a hobby
2: Sean is an accountant who plays jazz for a hobby
Answer:","Question: 
    Sean is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Sean plays jazz for a hobby
2: Sean is an accountant who plays jazz for a hobby
Answer:","[' Sean plays jazz for a hobby', ' Sean is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Sean is an accountant who plays jazz for a hobby
2: Sean plays jazz for a hobby
Answer:","Question: 
    Sean is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Sean is an accountant who plays jazz for a hobby
2: Sean plays jazz for a hobby
Answer:","[' Sean is an accountant who plays jazz for a hobby', ' Sean plays jazz for a hobby']",1
"Question: Which is more likely?
1: Austin plays jazz for a hobby
2: Austin is an accountant who plays jazz for a hobby
Answer:","Question: 
    Austin is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Austin plays jazz for a hobby
2: Austin is an accountant who plays jazz for a hobby
Answer:","[' Austin plays jazz for a hobby', ' Austin is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Austin is an accountant who plays jazz for a hobby
2: Austin plays jazz for a hobby
Answer:","Question: 
    Austin is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Austin is an accountant who plays jazz for a hobby
2: Austin plays jazz for a hobby
Answer:","[' Austin is an accountant who plays jazz for a hobby', ' Austin plays jazz for a hobby']",1
"Question: Which is more likely?
1: Carl plays jazz for a hobby
2: Carl is an accountant who plays jazz for a hobby
Answer:","Question: 
    Carl is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Carl plays jazz for a hobby
2: Carl is an accountant who plays jazz for a hobby
Answer:","[' Carl plays jazz for a hobby', ' Carl is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Carl is an accountant who plays jazz for a hobby
2: Carl plays jazz for a hobby
Answer:","Question: 
    Carl is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Carl is an accountant who plays jazz for a hobby
2: Carl plays jazz for a hobby
Answer:","[' Carl is an accountant who plays jazz for a hobby', ' Carl plays jazz for a hobby']",1
"Question: Which is more likely?
1: Arthur plays jazz for a hobby
2: Arthur is an accountant who plays jazz for a hobby
Answer:","Question: 
    Arthur is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Arthur plays jazz for a hobby
2: Arthur is an accountant who plays jazz for a hobby
Answer:","[' Arthur plays jazz for a hobby', ' Arthur is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Arthur is an accountant who plays jazz for a hobby
2: Arthur plays jazz for a hobby
Answer:","Question: 
    Arthur is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Arthur is an accountant who plays jazz for a hobby
2: Arthur plays jazz for a hobby
Answer:","[' Arthur is an accountant who plays jazz for a hobby', ' Arthur plays jazz for a hobby']",1
"Question: Which is more likely?
1: Lawrence plays jazz for a hobby
2: Lawrence is an accountant who plays jazz for a hobby
Answer:","Question: 
    Lawrence is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Lawrence plays jazz for a hobby
2: Lawrence is an accountant who plays jazz for a hobby
Answer:","[' Lawrence plays jazz for a hobby', ' Lawrence is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Lawrence is an accountant who plays jazz for a hobby
2: Lawrence plays jazz for a hobby
Answer:","Question: 
    Lawrence is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Lawrence is an accountant who plays jazz for a hobby
2: Lawrence plays jazz for a hobby
Answer:","[' Lawrence is an accountant who plays jazz for a hobby', ' Lawrence plays jazz for a hobby']",1
"Question: Which is more likely?
1: Dylan plays jazz for a hobby
2: Dylan is an accountant who plays jazz for a hobby
Answer:","Question: 
    Dylan is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Dylan plays jazz for a hobby
2: Dylan is an accountant who plays jazz for a hobby
Answer:","[' Dylan plays jazz for a hobby', ' Dylan is an accountant who plays jazz for a hobby']",0
