prompt,other_prompt,classes,answer_index
"Question: Which is more likely?
1: Amanda is a bank teller
2: Amanda is a bank teller and is active in the feminist movement
Answer:","Question: 
    Amanda is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
Which is more likely?
1: Amanda is a bank teller
2: Amanda is a bank teller and is active in the feminist movement
Answer:","[' Amanda is a bank teller', ' Amanda is a bank teller and is active in the feminist movement']",0
"Question: Which is more likely?
1: Henry is an accountant who plays jazz for a hobby
2: Henry plays jazz for a hobby
Answer:","Question: 
    Henry is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Henry is an accountant who plays jazz for a hobby
2: Henry plays jazz for a hobby
Answer:","[' Henry is an accountant who plays jazz for a hobby', ' Henry plays jazz for a hobby']",1
"Question: Which is more likely?
1: Frances is a bank teller and is active in the feminist movement
2: Frances is a bank teller
Answer:","Question: 
    Frances is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
1: Frances is a bank teller and is active in the feminist movement
2: Frances is a bank teller
Answer:","[' Frances is a bank teller and is active in the feminist movement', ' Frances is a bank teller']",1
"Question: Which is more likely?
1: Patricia is a constuction worker
2: Patricia is a constuction worker and is active in the environmental movement
Answer:","Question: 
            Patricia is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
Which is more likely?
1: Patricia is a constuction worker
2: Patricia is a constuction worker and is active in the environmental movement
Answer:","[' Patricia is a constuction worker', ' Patricia is a constuction worker and is active in the environmental movement']",0
"Question: Which is more likely?
1: Judith is a constuction worker and is active in the environmental movement
2: Judith is a constuction worker
Answer:","Question: 
            Judith is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
1: Judith is a constuction worker and is active in the environmental movement
2: Judith is a constuction worker
Answer:","[' Judith is a constuction worker and is active in the environmental movement', ' Judith is a constuction worker']",1
"Question: Which is more likely?
1: William plays jazz for a hobby
2: William is an accountant who plays jazz for a hobby
Answer:","Question: 
    William is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: William plays jazz for a hobby
2: William is an accountant who plays jazz for a hobby
Answer:","[' William plays jazz for a hobby', ' William is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Jerry is an accountant who plays jazz for a hobby
2: Jerry plays jazz for a hobby
Answer:","Question: 
    Jerry is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Jerry is an accountant who plays jazz for a hobby
2: Jerry plays jazz for a hobby
Answer:","[' Jerry is an accountant who plays jazz for a hobby', ' Jerry plays jazz for a hobby']",1
"Question: Which is more likely?
1: Elizabeth is a constuction worker and is active in the environmental movement
2: Elizabeth is a constuction worker
Answer:","Question: 
            Elizabeth is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
1: Elizabeth is a constuction worker and is active in the environmental movement
2: Elizabeth is a constuction worker
Answer:","[' Elizabeth is a constuction worker and is active in the environmental movement', ' Elizabeth is a constuction worker']",1
"Question: Which is more likely?
1: Catherine is a bank teller and is active in the feminist movement
2: Catherine is a bank teller
Answer:","Question: 
    Catherine is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
1: Catherine is a bank teller and is active in the feminist movement
2: Catherine is a bank teller
Answer:","[' Catherine is a bank teller and is active in the feminist movement', ' Catherine is a bank teller']",1
"Question: Which is more likely?
1: Patrick plays jazz for a hobby
2: Patrick is an accountant who plays jazz for a hobby
Answer:","Question: 
    Patrick is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Patrick plays jazz for a hobby
2: Patrick is an accountant who plays jazz for a hobby
Answer:","[' Patrick plays jazz for a hobby', ' Patrick is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Kayla is a constuction worker
2: Kayla is a constuction worker and is active in the environmental movement
Answer:","Question: 
            Kayla is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
Which is more likely?
1: Kayla is a constuction worker
2: Kayla is a constuction worker and is active in the environmental movement
Answer:","[' Kayla is a constuction worker', ' Kayla is a constuction worker and is active in the environmental movement']",0
"Question: Which is more likely?
1: Brenda is a bank teller
2: Brenda is a bank teller and is active in the feminist movement
Answer:","Question: 
    Brenda is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
Which is more likely?
1: Brenda is a bank teller
2: Brenda is a bank teller and is active in the feminist movement
Answer:","[' Brenda is a bank teller', ' Brenda is a bank teller and is active in the feminist movement']",0
"Question: Which is more likely?
1: Daniel is a librarian who plays in a rock band
2: Daniel is a librarian
Answer:","Question: 
        Daniel is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
1: Daniel is a librarian who plays in a rock band
2: Daniel is a librarian
Answer:","[' Daniel is a librarian who plays in a rock band', ' Daniel is a librarian']",1
"Question: Which is more likely?
1: Andrea is a bank teller
2: Andrea is a bank teller and is active in the feminist movement
Answer:","Question: 
    Andrea is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
Which is more likely?
1: Andrea is a bank teller
2: Andrea is a bank teller and is active in the feminist movement
Answer:","[' Andrea is a bank teller', ' Andrea is a bank teller and is active in the feminist movement']",0
"Question: Which is more likely?
1: Arthur is an accountant who plays jazz for a hobby
2: Arthur plays jazz for a hobby
Answer:","Question: 
    Arthur is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Arthur is an accountant who plays jazz for a hobby
2: Arthur plays jazz for a hobby
Answer:","[' Arthur is an accountant who plays jazz for a hobby', ' Arthur plays jazz for a hobby']",1
"Question: Which is more likely?
1: Cynthia is a bank teller and is active in the feminist movement
2: Cynthia is a bank teller
Answer:","Question: 
    Cynthia is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
1: Cynthia is a bank teller and is active in the feminist movement
2: Cynthia is a bank teller
Answer:","[' Cynthia is a bank teller and is active in the feminist movement', ' Cynthia is a bank teller']",1
"Question: Which is more likely?
1: Kathleen is a bank teller and is active in the feminist movement
2: Kathleen is a bank teller
Answer:","Question: 
    Kathleen is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
1: Kathleen is a bank teller and is active in the feminist movement
2: Kathleen is a bank teller
Answer:","[' Kathleen is a bank teller and is active in the feminist movement', ' Kathleen is a bank teller']",1
"Question: Which is more likely?
1: Willie is a librarian who plays in a rock band
2: Willie is a librarian
Answer:","Question: 
        Willie is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
1: Willie is a librarian who plays in a rock band
2: Willie is a librarian
Answer:","[' Willie is a librarian who plays in a rock band', ' Willie is a librarian']",1
"Question: Which is more likely?
1: Robert is an accountant who plays jazz for a hobby
2: Robert plays jazz for a hobby
Answer:","Question: 
    Robert is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Robert is an accountant who plays jazz for a hobby
2: Robert plays jazz for a hobby
Answer:","[' Robert is an accountant who plays jazz for a hobby', ' Robert plays jazz for a hobby']",1
"Question: Which is more likely?
1: Judith is a bank teller
2: Judith is a bank teller and is active in the feminist movement
Answer:","Question: 
    Judith is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
Which is more likely?
1: Judith is a bank teller
2: Judith is a bank teller and is active in the feminist movement
Answer:","[' Judith is a bank teller', ' Judith is a bank teller and is active in the feminist movement']",0
"Question: Which is more likely?
1: Katherine is a constuction worker
2: Katherine is a constuction worker and is active in the environmental movement
Answer:","Question: 
            Katherine is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
Which is more likely?
1: Katherine is a constuction worker
2: Katherine is a constuction worker and is active in the environmental movement
Answer:","[' Katherine is a constuction worker', ' Katherine is a constuction worker and is active in the environmental movement']",0
"Question: Which is more likely?
1: Kimberly is a bank teller and is active in the feminist movement
2: Kimberly is a bank teller
Answer:","Question: 
    Kimberly is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
1: Kimberly is a bank teller and is active in the feminist movement
2: Kimberly is a bank teller
Answer:","[' Kimberly is a bank teller and is active in the feminist movement', ' Kimberly is a bank teller']",1
"Question: Which is more likely?
1: Cynthia is a constuction worker
2: Cynthia is a constuction worker and is active in the environmental movement
Answer:","Question: 
            Cynthia is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
Which is more likely?
1: Cynthia is a constuction worker
2: Cynthia is a constuction worker and is active in the environmental movement
Answer:","[' Cynthia is a constuction worker', ' Cynthia is a constuction worker and is active in the environmental movement']",0
"Question: Which is more likely?
1: Denise is a constuction worker and is active in the environmental movement
2: Denise is a constuction worker
Answer:","Question: 
            Denise is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
1: Denise is a constuction worker and is active in the environmental movement
2: Denise is a constuction worker
Answer:","[' Denise is a constuction worker and is active in the environmental movement', ' Denise is a constuction worker']",1
"Question: Which is more likely?
1: Dylan is a librarian who plays in a rock band
2: Dylan is a librarian
Answer:","Question: 
        Dylan is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
1: Dylan is a librarian who plays in a rock band
2: Dylan is a librarian
Answer:","[' Dylan is a librarian who plays in a rock band', ' Dylan is a librarian']",1
"Question: Which is more likely?
1: Christian plays jazz for a hobby
2: Christian is an accountant who plays jazz for a hobby
Answer:","Question: 
    Christian is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Christian plays jazz for a hobby
2: Christian is an accountant who plays jazz for a hobby
Answer:","[' Christian plays jazz for a hobby', ' Christian is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Megan is a constuction worker
2: Megan is a constuction worker and is active in the environmental movement
Answer:","Question: 
            Megan is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
Which is more likely?
1: Megan is a constuction worker
2: Megan is a constuction worker and is active in the environmental movement
Answer:","[' Megan is a constuction worker', ' Megan is a constuction worker and is active in the environmental movement']",0
"Question: Which is more likely?
1: Doris is a constuction worker
2: Doris is a constuction worker and is active in the environmental movement
Answer:","Question: 
            Doris is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
Which is more likely?
1: Doris is a constuction worker
2: Doris is a constuction worker and is active in the environmental movement
Answer:","[' Doris is a constuction worker', ' Doris is a constuction worker and is active in the environmental movement']",0
"Question: Which is more likely?
1: Gregory is a librarian who plays in a rock band
2: Gregory is a librarian
Answer:","Question: 
        Gregory is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
1: Gregory is a librarian who plays in a rock band
2: Gregory is a librarian
Answer:","[' Gregory is a librarian who plays in a rock band', ' Gregory is a librarian']",1
"Question: Which is more likely?
1: Abigail is a constuction worker and is active in the environmental movement
2: Abigail is a constuction worker
Answer:","Question: 
            Abigail is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
1: Abigail is a constuction worker and is active in the environmental movement
2: Abigail is a constuction worker
Answer:","[' Abigail is a constuction worker and is active in the environmental movement', ' Abigail is a constuction worker']",1
"Question: Which is more likely?
1: Joseph plays jazz for a hobby
2: Joseph is an accountant who plays jazz for a hobby
Answer:","Question: 
    Joseph is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Joseph plays jazz for a hobby
2: Joseph is an accountant who plays jazz for a hobby
Answer:","[' Joseph plays jazz for a hobby', ' Joseph is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Catherine is a constuction worker and is active in the environmental movement
2: Catherine is a constuction worker
Answer:","Question: 
            Catherine is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
1: Catherine is a constuction worker and is active in the environmental movement
2: Catherine is a constuction worker
Answer:","[' Catherine is a constuction worker and is active in the environmental movement', ' Catherine is a constuction worker']",1
