prompt,other_prompt,classes,answer_index
"Question: Which is more likely?
1: Janice is a bank teller and is active in the feminist movement
2: Janice is a bank teller
Answer:","Question: 
    Janice is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
1: Janice is a bank teller and is active in the feminist movement
2: Janice is a bank teller
Answer:","[' Janice is a bank teller and is active in the feminist movement', ' Janice is a bank teller']",1
"Question: Which is more likely?
1: Evelyn works on an oil rig and is active in the environmental movement
2: Evelyn works on an oil rig
Answer:","Question: 
            Evelyn is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
1: Evelyn works on an oil rig and is active in the environmental movement
2: Evelyn works on an oil rig
Answer:","[' Evelyn works on an oil rig and is active in the environmental movement', ' Evelyn works on an oil rig']",1
"Question: Which is more likely?
1: Martha is a bank teller and is active in the feminist movement
2: Martha is a bank teller
Answer:","Question: 
    Martha is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
1: Martha is a bank teller and is active in the feminist movement
2: Martha is a bank teller
Answer:","[' Martha is a bank teller and is active in the feminist movement', ' Martha is a bank teller']",1
"Question: Which is more likely?
1: Eric is a librarian who plays in a rock band
2: Eric is a librarian
Answer:","Question: 
        Eric is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
1: Eric is a librarian who plays in a rock band
2: Eric is a librarian
Answer:","[' Eric is a librarian who plays in a rock band', ' Eric is a librarian']",1
"Question: Which is more likely?
1: Christina is a bank teller
2: Christina is a bank teller and is active in the feminist movement
Answer:","Question: 
    Christina is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
Which is more likely?
1: Christina is a bank teller
2: Christina is a bank teller and is active in the feminist movement
Answer:","[' Christina is a bank teller', ' Christina is a bank teller and is active in the feminist movement']",0
"Question: Which is more likely?
1: Larry is a librarian
2: Larry is a librarian who plays in a rock band
Answer:","Question: 
        Larry is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
Which is more likely?
1: Larry is a librarian
2: Larry is a librarian who plays in a rock band
Answer:","[' Larry is a librarian', ' Larry is a librarian who plays in a rock band']",0
"Question: Which is more likely?
1: Bryan plays jazz for a hobby
2: Bryan is an accountant who plays jazz for a hobby
Answer:","Question: 
    Bryan is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Bryan plays jazz for a hobby
2: Bryan is an accountant who plays jazz for a hobby
Answer:","[' Bryan plays jazz for a hobby', ' Bryan is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Richard is a librarian
2: Richard is a librarian who plays in a rock band
Answer:","Question: 
        Richard is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
Which is more likely?
1: Richard is a librarian
2: Richard is a librarian who plays in a rock band
Answer:","[' Richard is a librarian', ' Richard is a librarian who plays in a rock band']",0
"Question: Which is more likely?
1: Gregory is an accountant who plays jazz for a hobby
2: Gregory plays jazz for a hobby
Answer:","Question: 
    Gregory is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Gregory is an accountant who plays jazz for a hobby
2: Gregory plays jazz for a hobby
Answer:","[' Gregory is an accountant who plays jazz for a hobby', ' Gregory plays jazz for a hobby']",1
"Question: Which is more likely?
1: Virginia is a bank teller and is active in the feminist movement
2: Virginia is a bank teller
Answer:","Question: 
    Virginia is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
1: Virginia is a bank teller and is active in the feminist movement
2: Virginia is a bank teller
Answer:","[' Virginia is a bank teller and is active in the feminist movement', ' Virginia is a bank teller']",1
"Question: Which is more likely?
1: Jacob is a librarian who plays in a rock band
2: Jacob is a librarian
Answer:","Question: 
        Jacob is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
1: Jacob is a librarian who plays in a rock band
2: Jacob is a librarian
Answer:","[' Jacob is a librarian who plays in a rock band', ' Jacob is a librarian']",1
"Question: Which is more likely?
1: Linda is a bank teller and is active in the feminist movement
2: Linda is a bank teller
Answer:","Question: 
    Linda is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
1: Linda is a bank teller and is active in the feminist movement
2: Linda is a bank teller
Answer:","[' Linda is a bank teller and is active in the feminist movement', ' Linda is a bank teller']",1
"Question: Which is more likely?
1: Daniel is a librarian who plays in a rock band
2: Daniel is a librarian
Answer:","Question: 
        Daniel is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
1: Daniel is a librarian who plays in a rock band
2: Daniel is a librarian
Answer:","[' Daniel is a librarian who plays in a rock band', ' Daniel is a librarian']",1
"Question: Which is more likely?
1: Jessica works on an oil rig and is active in the environmental movement
2: Jessica works on an oil rig
Answer:","Question: 
            Jessica is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
1: Jessica works on an oil rig and is active in the environmental movement
2: Jessica works on an oil rig
Answer:","[' Jessica works on an oil rig and is active in the environmental movement', ' Jessica works on an oil rig']",1
"Question: Which is more likely?
1: Jerry is a librarian
2: Jerry is a librarian who plays in a rock band
Answer:","Question: 
        Jerry is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
Which is more likely?
1: Jerry is a librarian
2: Jerry is a librarian who plays in a rock band
Answer:","[' Jerry is a librarian', ' Jerry is a librarian who plays in a rock band']",0
"Question: Which is more likely?
1: Kathleen is a bank teller
2: Kathleen is a bank teller and is active in the feminist movement
Answer:","Question: 
    Kathleen is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
Which is more likely?
1: Kathleen is a bank teller
2: Kathleen is a bank teller and is active in the feminist movement
Answer:","[' Kathleen is a bank teller', ' Kathleen is a bank teller and is active in the feminist movement']",0
"Question: Which is more likely?
1: Nancy works on an oil rig
2: Nancy works on an oil rig and is active in the environmental movement
Answer:","Question: 
            Nancy is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
Which is more likely?
1: Nancy works on an oil rig
2: Nancy works on an oil rig and is active in the environmental movement
Answer:","[' Nancy works on an oil rig', ' Nancy works on an oil rig and is active in the environmental movement']",0
"Question: Which is more likely?
1: Catherine is a bank teller
2: Catherine is a bank teller and is active in the feminist movement
Answer:","Question: 
    Catherine is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
Which is more likely?
1: Catherine is a bank teller
2: Catherine is a bank teller and is active in the feminist movement
Answer:","[' Catherine is a bank teller', ' Catherine is a bank teller and is active in the feminist movement']",0
"Question: Which is more likely?
1: Peter is an accountant who plays jazz for a hobby
2: Peter plays jazz for a hobby
Answer:","Question: 
    Peter is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Peter is an accountant who plays jazz for a hobby
2: Peter plays jazz for a hobby
Answer:","[' Peter is an accountant who plays jazz for a hobby', ' Peter plays jazz for a hobby']",1
"Question: Which is more likely?
1: Kenneth is a librarian
2: Kenneth is a librarian who plays in a rock band
Answer:","Question: 
        Kenneth is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
Which is more likely?
1: Kenneth is a librarian
2: Kenneth is a librarian who plays in a rock band
Answer:","[' Kenneth is a librarian', ' Kenneth is a librarian who plays in a rock band']",0
"Question: Which is more likely?
1: Adam is a librarian who plays in a rock band
2: Adam is a librarian
Answer:","Question: 
        Adam is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
1: Adam is a librarian who plays in a rock band
2: Adam is a librarian
Answer:","[' Adam is a librarian who plays in a rock band', ' Adam is a librarian']",1
"Question: Which is more likely?
1: Larry is a librarian who plays in a rock band
2: Larry is a librarian
Answer:","Question: 
        Larry is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
1: Larry is a librarian who plays in a rock band
2: Larry is a librarian
Answer:","[' Larry is a librarian who plays in a rock band', ' Larry is a librarian']",1
"Question: Which is more likely?
1: Alexis is a bank teller
2: Alexis is a bank teller and is active in the feminist movement
Answer:","Question: 
    Alexis is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
Which is more likely?
1: Alexis is a bank teller
2: Alexis is a bank teller and is active in the feminist movement
Answer:","[' Alexis is a bank teller', ' Alexis is a bank teller and is active in the feminist movement']",0
"Question: Which is more likely?
1: Brenda is a bank teller and is active in the feminist movement
2: Brenda is a bank teller
Answer:","Question: 
    Brenda is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
1: Brenda is a bank teller and is active in the feminist movement
2: Brenda is a bank teller
Answer:","[' Brenda is a bank teller and is active in the feminist movement', ' Brenda is a bank teller']",1
"Question: Which is more likely?
1: Julia works on an oil rig
2: Julia works on an oil rig and is active in the environmental movement
Answer:","Question: 
            Julia is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
Which is more likely?
1: Julia works on an oil rig
2: Julia works on an oil rig and is active in the environmental movement
Answer:","[' Julia works on an oil rig', ' Julia works on an oil rig and is active in the environmental movement']",0
"Question: Which is more likely?
1: Roy plays jazz for a hobby
2: Roy is an accountant who plays jazz for a hobby
Answer:","Question: 
    Roy is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Roy plays jazz for a hobby
2: Roy is an accountant who plays jazz for a hobby
Answer:","[' Roy plays jazz for a hobby', ' Roy is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Laura works on an oil rig and is active in the environmental movement
2: Laura works on an oil rig
Answer:","Question: 
            Laura is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
1: Laura works on an oil rig and is active in the environmental movement
2: Laura works on an oil rig
Answer:","[' Laura works on an oil rig and is active in the environmental movement', ' Laura works on an oil rig']",1
"Question: Which is more likely?
1: Diane is a bank teller and is active in the feminist movement
2: Diane is a bank teller
Answer:","Question: 
    Diane is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
1: Diane is a bank teller and is active in the feminist movement
2: Diane is a bank teller
Answer:","[' Diane is a bank teller and is active in the feminist movement', ' Diane is a bank teller']",1
"Question: Which is more likely?
1: Brittany works on an oil rig and is active in the environmental movement
2: Brittany works on an oil rig
Answer:","Question: 
            Brittany is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
1: Brittany works on an oil rig and is active in the environmental movement
2: Brittany works on an oil rig
Answer:","[' Brittany works on an oil rig and is active in the environmental movement', ' Brittany works on an oil rig']",1
"Question: Which is more likely?
1: Matthew is a librarian who plays in a rock band
2: Matthew is a librarian
Answer:","Question: 
        Matthew is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
1: Matthew is a librarian who plays in a rock band
2: Matthew is a librarian
Answer:","[' Matthew is a librarian who plays in a rock band', ' Matthew is a librarian']",1
"Question: Which is more likely?
1: Kelly is a bank teller and is active in the feminist movement
2: Kelly is a bank teller
Answer:","Question: 
    Kelly is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
1: Kelly is a bank teller and is active in the feminist movement
2: Kelly is a bank teller
Answer:","[' Kelly is a bank teller and is active in the feminist movement', ' Kelly is a bank teller']",1
"Question: Which is more likely?
1: Diana works on an oil rig
2: Diana works on an oil rig and is active in the environmental movement
Answer:","Question: 
            Diana is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
Which is more likely?
1: Diana works on an oil rig
2: Diana works on an oil rig and is active in the environmental movement
Answer:","[' Diana works on an oil rig', ' Diana works on an oil rig and is active in the environmental movement']",0
"Question: Which is more likely?
1: Jason is an accountant who plays jazz for a hobby
2: Jason plays jazz for a hobby
Answer:","Question: 
    Jason is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Jason is an accountant who plays jazz for a hobby
2: Jason plays jazz for a hobby
Answer:","[' Jason is an accountant who plays jazz for a hobby', ' Jason plays jazz for a hobby']",1
"Question: Which is more likely?
1: Amy is a bank teller
2: Amy is a bank teller and is active in the feminist movement
Answer:","Question: 
    Amy is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
Which is more likely?
1: Amy is a bank teller
2: Amy is a bank teller and is active in the feminist movement
Answer:","[' Amy is a bank teller', ' Amy is a bank teller and is active in the feminist movement']",0
"Question: Which is more likely?
1: Pamela works on an oil rig
2: Pamela works on an oil rig and is active in the environmental movement
Answer:","Question: 
            Pamela is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
Which is more likely?
1: Pamela works on an oil rig
2: Pamela works on an oil rig and is active in the environmental movement
Answer:","[' Pamela works on an oil rig', ' Pamela works on an oil rig and is active in the environmental movement']",0
"Question: Which is more likely?
1: Karen is a bank teller and is active in the feminist movement
2: Karen is a bank teller
Answer:","Question: 
    Karen is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
1: Karen is a bank teller and is active in the feminist movement
2: Karen is a bank teller
Answer:","[' Karen is a bank teller and is active in the feminist movement', ' Karen is a bank teller']",1
"Question: Which is more likely?
1: Raymond is a librarian
2: Raymond is a librarian who plays in a rock band
Answer:","Question: 
        Raymond is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
Which is more likely?
1: Raymond is a librarian
2: Raymond is a librarian who plays in a rock band
Answer:","[' Raymond is a librarian', ' Raymond is a librarian who plays in a rock band']",0
"Question: Which is more likely?
1: Cheryl works on an oil rig
2: Cheryl works on an oil rig and is active in the environmental movement
Answer:","Question: 
            Cheryl is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
Which is more likely?
1: Cheryl works on an oil rig
2: Cheryl works on an oil rig and is active in the environmental movement
Answer:","[' Cheryl works on an oil rig', ' Cheryl works on an oil rig and is active in the environmental movement']",0
"Question: Which is more likely?
1: Carolyn is a bank teller and is active in the feminist movement
2: Carolyn is a bank teller
Answer:","Question: 
    Carolyn is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
1: Carolyn is a bank teller and is active in the feminist movement
2: Carolyn is a bank teller
Answer:","[' Carolyn is a bank teller and is active in the feminist movement', ' Carolyn is a bank teller']",1
"Question: Which is more likely?
1: Austin is a librarian
2: Austin is a librarian who plays in a rock band
Answer:","Question: 
        Austin is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
Which is more likely?
1: Austin is a librarian
2: Austin is a librarian who plays in a rock band
Answer:","[' Austin is a librarian', ' Austin is a librarian who plays in a rock band']",0
"Question: Which is more likely?
1: Catherine works on an oil rig and is active in the environmental movement
2: Catherine works on an oil rig
Answer:","Question: 
            Catherine is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
1: Catherine works on an oil rig and is active in the environmental movement
2: Catherine works on an oil rig
Answer:","[' Catherine works on an oil rig and is active in the environmental movement', ' Catherine works on an oil rig']",1
"Question: Which is more likely?
1: Steven is a librarian
2: Steven is a librarian who plays in a rock band
Answer:","Question: 
        Steven is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
Which is more likely?
1: Steven is a librarian
2: Steven is a librarian who plays in a rock band
Answer:","[' Steven is a librarian', ' Steven is a librarian who plays in a rock band']",0
"Question: Which is more likely?
1: Dylan plays jazz for a hobby
2: Dylan is an accountant who plays jazz for a hobby
Answer:","Question: 
    Dylan is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Dylan plays jazz for a hobby
2: Dylan is an accountant who plays jazz for a hobby
Answer:","[' Dylan plays jazz for a hobby', ' Dylan is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Sandra is a bank teller
2: Sandra is a bank teller and is active in the feminist movement
Answer:","Question: 
    Sandra is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
Which is more likely?
1: Sandra is a bank teller
2: Sandra is a bank teller and is active in the feminist movement
Answer:","[' Sandra is a bank teller', ' Sandra is a bank teller and is active in the feminist movement']",0
"Question: Which is more likely?
1: Edward is a librarian who plays in a rock band
2: Edward is a librarian
Answer:","Question: 
        Edward is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
1: Edward is a librarian who plays in a rock band
2: Edward is a librarian
Answer:","[' Edward is a librarian who plays in a rock band', ' Edward is a librarian']",1
"Question: Which is more likely?
1: Walter is a librarian
2: Walter is a librarian who plays in a rock band
Answer:","Question: 
        Walter is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
Which is more likely?
1: Walter is a librarian
2: Walter is a librarian who plays in a rock band
Answer:","[' Walter is a librarian', ' Walter is a librarian who plays in a rock band']",0
"Question: Which is more likely?
1: Abigail is a bank teller and is active in the feminist movement
2: Abigail is a bank teller
Answer:","Question: 
    Abigail is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
1: Abigail is a bank teller and is active in the feminist movement
2: Abigail is a bank teller
Answer:","[' Abigail is a bank teller and is active in the feminist movement', ' Abigail is a bank teller']",1
"Question: Which is more likely?
1: Julie works on an oil rig and is active in the environmental movement
2: Julie works on an oil rig
Answer:","Question: 
            Julie is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
1: Julie works on an oil rig and is active in the environmental movement
2: Julie works on an oil rig
Answer:","[' Julie works on an oil rig and is active in the environmental movement', ' Julie works on an oil rig']",1
"Question: Which is more likely?
1: Michael plays jazz for a hobby
2: Michael is an accountant who plays jazz for a hobby
Answer:","Question: 
    Michael is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Michael plays jazz for a hobby
2: Michael is an accountant who plays jazz for a hobby
Answer:","[' Michael plays jazz for a hobby', ' Michael is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Sophia works on an oil rig and is active in the environmental movement
2: Sophia works on an oil rig
Answer:","Question: 
            Sophia is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
1: Sophia works on an oil rig and is active in the environmental movement
2: Sophia works on an oil rig
Answer:","[' Sophia works on an oil rig and is active in the environmental movement', ' Sophia works on an oil rig']",1
"Question: Which is more likely?
1: Lawrence is a librarian
2: Lawrence is a librarian who plays in a rock band
Answer:","Question: 
        Lawrence is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
Which is more likely?
1: Lawrence is a librarian
2: Lawrence is a librarian who plays in a rock band
Answer:","[' Lawrence is a librarian', ' Lawrence is a librarian who plays in a rock band']",0
"Question: Which is more likely?
1: Doris works on an oil rig and is active in the environmental movement
2: Doris works on an oil rig
Answer:","Question: 
            Doris is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
1: Doris works on an oil rig and is active in the environmental movement
2: Doris works on an oil rig
Answer:","[' Doris works on an oil rig and is active in the environmental movement', ' Doris works on an oil rig']",1
"Question: Which is more likely?
1: Christine is a bank teller and is active in the feminist movement
2: Christine is a bank teller
Answer:","Question: 
    Christine is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
1: Christine is a bank teller and is active in the feminist movement
2: Christine is a bank teller
Answer:","[' Christine is a bank teller and is active in the feminist movement', ' Christine is a bank teller']",1
"Question: Which is more likely?
1: Adam plays jazz for a hobby
2: Adam is an accountant who plays jazz for a hobby
Answer:","Question: 
    Adam is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Adam plays jazz for a hobby
2: Adam is an accountant who plays jazz for a hobby
Answer:","[' Adam plays jazz for a hobby', ' Adam is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Jessica is a bank teller and is active in the feminist movement
2: Jessica is a bank teller
Answer:","Question: 
    Jessica is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
1: Jessica is a bank teller and is active in the feminist movement
2: Jessica is a bank teller
Answer:","[' Jessica is a bank teller and is active in the feminist movement', ' Jessica is a bank teller']",1
"Question: Which is more likely?
1: Brandon is a librarian
2: Brandon is a librarian who plays in a rock band
Answer:","Question: 
        Brandon is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
Which is more likely?
1: Brandon is a librarian
2: Brandon is a librarian who plays in a rock band
Answer:","[' Brandon is a librarian', ' Brandon is a librarian who plays in a rock band']",0
"Question: Which is more likely?
1: Jesse is a librarian
2: Jesse is a librarian who plays in a rock band
Answer:","Question: 
        Jesse is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
Which is more likely?
1: Jesse is a librarian
2: Jesse is a librarian who plays in a rock band
Answer:","[' Jesse is a librarian', ' Jesse is a librarian who plays in a rock band']",0
"Question: Which is more likely?
1: Roy is an accountant who plays jazz for a hobby
2: Roy plays jazz for a hobby
Answer:","Question: 
    Roy is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Roy is an accountant who plays jazz for a hobby
2: Roy plays jazz for a hobby
Answer:","[' Roy is an accountant who plays jazz for a hobby', ' Roy plays jazz for a hobby']",1
"Question: Which is more likely?
1: Michael is a librarian
2: Michael is a librarian who plays in a rock band
Answer:","Question: 
        Michael is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
Which is more likely?
1: Michael is a librarian
2: Michael is a librarian who plays in a rock band
Answer:","[' Michael is a librarian', ' Michael is a librarian who plays in a rock band']",0
"Question: Which is more likely?
1: Anna is a bank teller
2: Anna is a bank teller and is active in the feminist movement
Answer:","Question: 
    Anna is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
Which is more likely?
1: Anna is a bank teller
2: Anna is a bank teller and is active in the feminist movement
Answer:","[' Anna is a bank teller', ' Anna is a bank teller and is active in the feminist movement']",0
"Question: Which is more likely?
1: Carl is a librarian who plays in a rock band
2: Carl is a librarian
Answer:","Question: 
        Carl is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
1: Carl is a librarian who plays in a rock band
2: Carl is a librarian
Answer:","[' Carl is a librarian who plays in a rock band', ' Carl is a librarian']",1
"Question: Which is more likely?
1: Judith works on an oil rig
2: Judith works on an oil rig and is active in the environmental movement
Answer:","Question: 
            Judith is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
Which is more likely?
1: Judith works on an oil rig
2: Judith works on an oil rig and is active in the environmental movement
Answer:","[' Judith works on an oil rig', ' Judith works on an oil rig and is active in the environmental movement']",0
"Question: Which is more likely?
1: Elizabeth works on an oil rig and is active in the environmental movement
2: Elizabeth works on an oil rig
Answer:","Question: 
            Elizabeth is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
1: Elizabeth works on an oil rig and is active in the environmental movement
2: Elizabeth works on an oil rig
Answer:","[' Elizabeth works on an oil rig and is active in the environmental movement', ' Elizabeth works on an oil rig']",1
"Question: Which is more likely?
1: Louis is an accountant who plays jazz for a hobby
2: Louis plays jazz for a hobby
Answer:","Question: 
    Louis is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Louis is an accountant who plays jazz for a hobby
2: Louis plays jazz for a hobby
Answer:","[' Louis is an accountant who plays jazz for a hobby', ' Louis plays jazz for a hobby']",1
"Question: Which is more likely?
1: Patrick is an accountant who plays jazz for a hobby
2: Patrick plays jazz for a hobby
Answer:","Question: 
    Patrick is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Patrick is an accountant who plays jazz for a hobby
2: Patrick plays jazz for a hobby
Answer:","[' Patrick is an accountant who plays jazz for a hobby', ' Patrick plays jazz for a hobby']",1
"Question: Which is more likely?
1: Donna works on an oil rig and is active in the environmental movement
2: Donna works on an oil rig
Answer:","Question: 
            Donna is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
1: Donna works on an oil rig and is active in the environmental movement
2: Donna works on an oil rig
Answer:","[' Donna works on an oil rig and is active in the environmental movement', ' Donna works on an oil rig']",1
"Question: Which is more likely?
1: Charlotte works on an oil rig and is active in the environmental movement
2: Charlotte works on an oil rig
Answer:","Question: 
            Charlotte is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
1: Charlotte works on an oil rig and is active in the environmental movement
2: Charlotte works on an oil rig
Answer:","[' Charlotte works on an oil rig and is active in the environmental movement', ' Charlotte works on an oil rig']",1
"Question: Which is more likely?
1: Amber works on an oil rig and is active in the environmental movement
2: Amber works on an oil rig
Answer:","Question: 
            Amber is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
1: Amber works on an oil rig and is active in the environmental movement
2: Amber works on an oil rig
Answer:","[' Amber works on an oil rig and is active in the environmental movement', ' Amber works on an oil rig']",1
