prompt,other_prompt,classes,answer_index
"Question: Will the European Central Bank raise interest rates in 2022?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the European Central Bank raise interest rates in 2022?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will Derek Chauvin be acquitted of all murder charges?
1: Yes
2: No
3: Unknown
Answer:","Question: Was Derek Chauvin acquitted of all murder charges?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will average semiconductor chip lead times (amount of time between order and delivery) drop to below 15 weeks at any point before July 1, 2022?
1: Yes
2: No
3: Unknown
Answer:","Question: Did average semiconductor chip lead times (amount of time between order and delivery) drop to below 15 weeks at any point before July 1, 2022?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Andrew Yang win the Democratic nomination?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Andrew Yang win the Democratic nomination?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Facebook's share price be lower in 3 months than it is today?
1: Yes
2: No
3: Unknown
Answer:","Question: Was Facebook's share price lower in 3 months than it is today?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Netanyahu remain Prime Minister of Israel following the Israeli legislative election of 2021?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Netanyahu remain Prime Minister of Israel following the Israeli legislative election of 2021?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Michael Flynn be charged with a crime by Veteran's day?
1: Yes
2: No
3: Unknown
Answer:","Question: Was Michael Flynn charged with a crime by Veteran's day?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Russia control Kharkiv on June 1, 2022?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Russia control Kharkiv on June 1, 2022?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will semaglutide be a top 300 medicine in America before 2032?
1: Yes
2: No
3: Unknown
Answer:","Question: Was semaglutide a top 300 medicine in Americafore 2032?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will Netanyahu be convicted by the end of 2021?
1: Yes
2: No
3: Unknown
Answer:","Question: Was Netanyahu convicted by the end of 2021?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will the single-dose Johnson & Johnson SARS-CoV-2 vaccine be issued an emergency use authorization by the US FDA before 2022?
1: Yes
2: No
3: Unknown
Answer:","Question: Was the single-dose Johnson & Johnson SARS-CoV-2 vaccine issued an emergency use authorization by the US FDAfore 2022?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will Disney own Twitter by the end of Q2 2017?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Disney own Twitter by the end of Q2 2017?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will at least 5 million refugees from Ukraine seek assistance from other countries?
1: Yes
2: No
3: Unknown
Answer:","Question: Did at least 5 million refugees from Ukraine seek assistance from other countries?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will total funding in longevity startups worldwide exceed $5bn in the year ending in November 2nd, 2020?
1: Yes
2: No
3: Unknown
Answer:","Question: Did total funding in longevity startups worldwide exceed $5bn in the year ending in November 2nd, 2020?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will WHO declare the spread of monkeypox a Public Health Emergency of International Concern before 2023?
1: Yes
2: No
3: Unknown
Answer:","Question: Did WHO declare the spread of monkeypox a Public Health Emergency of International Concern before 2023?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will a consensus explanation of the strange behavior of the star KIC 8462852 emerge this year?
1: Yes
2: No
3: Unknown
Answer:","Question: Did a consensus explanation of the strange behavior of the star KIC 8462852 emerge this year?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will an AI be trained using an Avogadro's number of operations before the end of 2020?
1: Yes
2: No
3: Unknown
Answer:","Question: Was an AI trained using an Avogadro's number of operationsfore the end of 2020?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will at least 100,000 COVID-19 deaths be reported in any single calendar month in 2020?
1: Yes
2: No
3: Unknown
Answer:","Question: Was at least 100,000 COVID-19 deaths reported in any single calendar month in 2020?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will Trump's pants catch fire on at least five more occasions than Biden's during the month of July?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Trump's pants catch fire on at least five more occasions than Biden's during the month of July?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Mark Latham be a member of One Nation on the 1st of January 2021?
1: Yes
2: No
3: Unknown
Answer:","Question: Was Mark Latham a member of One Nation on the 1st of January 2021?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will SpaceX launch for Mars in the 2018 window?
1: Yes
2: No
3: Unknown
Answer:","Question: Did SpaceX launch for Mars in the 2018 window?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will the hole in the Ozone layer shrink in the next 5 years?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the hole in the Ozone layer shrink in the next 5 years?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will possible evidence for a new light particle be independently confirmed?
1: Yes
2: No
3: Unknown
Answer:","Question: Was possible evidence for a new light particle independently confirmed?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Clinton pick Elizabeth Warren as VP?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Clinton pick Elizabeth Warren as VP?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Joe Biden hold the office of US President between 2021-12-24 and 2022-01-01?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Joe Biden hold the office of US President between 2021-12-24 and 2022-01-01?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will the Doomsday Clock move closer to midnight when it is next updated?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the Doomsday Clock move closer to midnight when it is next updated?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will the Pentagon report on UAPs dispute secret technology or aliens as explanations?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the Pentagon report on UAPs dispute secret technology or aliens as explanations?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will another location overtake Hubei as the location of the largest COVID-19 outbreak before 2021?
1: Yes
2: No
3: Unknown
Answer:","Question: Did another location overtake Hubei as the location of the largest COVID-19 outbreak before 2021?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will Djokovic win 21 Tennis Grand Slams?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Djokovic win 21 Tennis Grand Slams?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will Donald Trump complete his elected term(s) as President?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Donald Trump complete his elected term(s) as President?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will the London housing market deflate in 2017?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the London housing market deflate in 2017?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will there be more novel new drugs approved by the FDA in 2016 than in 2015?
1: Yes
2: No
3: Unknown
Answer:","Question: Was there more novel new drugs approved by the FDA in 2016 than in 2015?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will a new State of Emergency in response to COVID be declared in Virginia before 1 October 2021?
1: Yes
2: No
3: Unknown
Answer:","Question: Was a new State of Emergency in response to COVID declared in Virginiafore 1 October 2021?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Uber be operating in London on Dec. 1?
1: Yes
2: No
3: Unknown
Answer:","Question: Was Uber operating in London on Dec. 1?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will the Democrats hold the US House of Representatives in the 2020 Election?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the Democrats hold the US House of Representatives in the 2020 Election?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will an attack on the electrical grid cause an extended power outage for a major U.S. city?
1: Yes
2: No
3: Unknown
Answer:","Question: Did an attack on the electrical grid cause an extended power outage for a major U.S. city?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Ghislaine Maxwell be alive on 1 January 2021?
1: Yes
2: No
3: Unknown
Answer:","Question: Was Ghislaine Maxwell alive on 1 January 2021?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will the S&P 500 close higher in 2020 than 2019?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the S&P 500 close higher in 2020 than 2019?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will a new US Supreme Court justice be confirmed before January 1, 2023?
1: Yes
2: No
3: Unknown
Answer:","Question: Was a new US Supreme Court justice confirmedfore January 1, 2023?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will the upcoming ""Last Jedi"" augmented reality game be a success?
1: Yes
2: No
3: Unknown
Answer:","Question: Was the upcoming ""Last Jedi"" augmented reality game a success?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will the U.S. enter a recession by July 1, 2019?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the U.S. enter a recession by July 1, 2019?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Belarus invade Ukraine before June 1, 2022?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Belarus invade Ukraine before June 1, 2022?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Lee Sedol defeat AlphaGo in any of the three games remaining?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Lee Sedol defeat AlphaGo in any of the three games remaining?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will Tesla go bankrupt by 2020?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Tesla go bankrupt by 2020?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will the 7-day moving average of current confirmed COVID-19 hospitalizations in Virginia cross 2,000 before July 22, 2022?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the 7-day moving average of current confirmed COVID-19 hospitalizations in Virginia cross 2,000 before July 22, 2022?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Carnegie Mellon be the top university accepted to NeurIPS 2019?
1: Yes
2: No
3: Unknown
Answer:","Question: Was Carnegie Mellon the top university accepted to NeurIPS 2019?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will remdesivir be administered to at least 50,000 patients with SARS-CoV-2 infections in the US, UK, EU member states, and Japan, by the end of 2020?
1: Yes
2: No
3: Unknown
Answer:","Question: Was remdesivir administered to at least 50,000 patients with SARS-CoV-2 infections in the US, UK, EU member states, and Japan, by the end of 2020?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will Sweden's government initiate the process of joining NATO in 2022?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Sweden's government initiate the process of joining NATO in 2022?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will the average world temperature in 2020 be higher than in 2019?
1: Yes
2: No
3: Unknown
Answer:","Question: Was the average world temperature in 2020 higher than in 2019?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will Donald Trump tweet about QAnon before the end of October?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Donald Trump tweet about QAnon before the end of October?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will NASA (re)join the (e)LISA space mission for detecting gravitational waves?
1: Yes
2: No
3: Unknown
Answer:","Question: Did NASA (re)join the (e)LISA space mission for detecting gravitational waves?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Michael Phelps be tempted out of retirement to compete in the 2020 Olympics?
1: Yes
2: No
3: Unknown
Answer:","Question: Was Michael Phelps tempted out of retirement to compete in the 2020 Olympics?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Google release a chatbot in 2016?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Google release a chatbot in 2016?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Planet Nine be found in 2016?
1: Yes
2: No
3: Unknown
Answer:","Question: Was Planet Nine found in 2016?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will the James Webb Telescope Launch prior to 2020?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the James Webb Telescope Launch prior to 2020?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will there be a terrorist attack in an OECD founding member state causing more than 3 deaths between November 3rd 2020 and up until March 1st 2021?
1: Yes
2: No
3: Unknown
Answer:","Question: Was there a terrorist attack in an OECD founding member state causing more than 3 deathstween November 3rd 2020 and up until March 1st 2021?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will the WHO or North Korean Government confirm any COVID-19 cases in North Korea by 2020-05-17?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the WHO or North Korean Government confirm any COVID-19 cases in North Korea by 2020-05-17?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will we find the remains of missing Malaysia Air flight 370 by summer's end?
1: Yes
2: No
3: Unknown
Answer:","Question: Did we find the remains of missing Malaysia Air flight 370 by summer's end?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Mariupol be under Russian control on June 1, 2022?
1: Yes
2: No
3: Unknown
Answer:","Question: Was Mariupol under Russian control on June 1, 2022?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will Google's AlphaGo beat Go player Lee Sedol in March 2016?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Google's AlphaGo beat Go player Lee Sedol in March 2016?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will a member of Congress be charged during 2021 with a felony in connection with the Capitol riot?
1: Yes
2: No
3: Unknown
Answer:","Question: Was a member of Congress charged during 2021 with a felony in connection with the Capitol riot?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will online voting spread in the US before the next presidential election?
1: Yes
2: No
3: Unknown
Answer:","Question: Did online voting spread in the US before the next presidential election?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: [Short Fuse] Will no Prime Minister of Italy be named in August 2019?
1: Yes
2: No
3: Unknown
Answer:","Question: [Short Fuse] Was no Prime Minister of Italy named in August 2019?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Apple release a new iMac based on Apple silicon in 2021?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Apple release a new iMac based on Apple silicon in 2021?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will Elon Musk step down as CEO of Tesla by mid-2018?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Elon Musk step down as CEO of Tesla by mid-2018?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will any NATO country invoke Article 5 by June 30, 2022?
1: Yes
2: No
3: Unknown
Answer:","Question: Did any NATO country invoke Article 5 by June 30, 2022?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will big ISPs bundle website access in the post-net neutrality age?
1: Yes
2: No
3: Unknown
Answer:","Question: Did big ISPs bundle website access in the post-net neutrality age?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Apple fail to deliver a new Mac Pro based on Apple silicon in 2021?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Apple fail to deliver a new Mac Pro based on Apple silicon in 2021?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will the US federal government shut down all non-essential services by 2020-04-19?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the US federal government shut down all non-essential services by 2020-04-19?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will the Democrats nominate someone from Generation X for president in 2020?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the Democrats nominate someone from Generation X for president in 2020?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Jaedon Whyte qualify for the USA IMO team before 2023?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Jaedon Whyte qualify for the USA IMO team before 2023?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will all major 2020 US presidential candidates survive the COVID-19 epidemic?
1: Yes
2: No
3: Unknown
Answer:","Question: Did all major 2020 US presidential candidates survive the COVID-19 epidemic?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will Edward Snowden receive a federal pardon by January 20th 2021?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Edward Snowden receive a federal pardon by January 20th 2021?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will the US FDA grant Neuralink permission to implant a brain-machine interface device in a human before 1 January 2022?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the US FDA grant Neuralink permission to implant a brain-machine interface device in a human before 1 January 2022?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will UK have general elections before 29 March 2019?
1: Yes
2: No
3: Unknown
Answer:","Question: Did UK have general elections before 29 March 2019?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will there be a significant increase in worldwide search interest in the term â€œpower outageâ€ reported by Google Trends between 24 August 2018 and 7 September 2018?
1: Yes
2: No
3: Unknown
Answer:","Question: Was there a significant increase in worldwide search interest in the term â€œpower outageâ€ reported by Google Trendstween 24 August 2018 and 7 September 2018?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Israel annex  the Jordan Valley in the West Bank by  the end of 2020?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Israel annex  the Jordan Valley in the West Bank by  the end of 2020?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will the PlayStation 5 sell more units than the Nintendo Switch in 2021?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the PlayStation 5 sell more units than the Nintendo Switch in 2021?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will the US unemployment rate stay above 5% through November 2021?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the US unemployment rate stay above 5% through November 2021?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Louis C.K. release a stand-up special before 2021?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Louis C.K. release a stand-up special before 2021?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will the DJIA hit 25,000 before it next touches 20,000?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the DJIA hit 25,000 before it next touches 20,000?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will Tesla have a higher market capitalization than Ford on 01 January 2020?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Tesla have a higher market capitalization than Ford on 01 January 2020?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will either the Japanese or Norwegian government blame Iran for the June 2019 Gulf of Oman incident?
1: Yes
2: No
3: Unknown
Answer:","Question: Did either the Japanese or Norwegian government blame Iran for the June 2019 Gulf of Oman incident?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will 2016 see the smallest extent of Arctic Sea ice in recorded history?
1: Yes
2: No
3: Unknown
Answer:","Question: Did 2016 see the smallest extent of Arctic Sea ice in recorded history?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: [Short Fuse] Will more than 10% of flights departing from Hong Kong Intl. Airport be cancelled on the 16th of August 2019?
1: Yes
2: No
3: Unknown
Answer:","Question: [Short Fuse] Was more than 10% of flights departing from Hong Kong Intl. Airport cancelled on the 16th of August 2019?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Stephen Bannon be found guilty of fraud?
1: Yes
2: No
3: Unknown
Answer:","Question: Was Stephen Bannon found guilty of fraud?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will a non-test nuclear weapon be detonated by 2020?
1: Yes
2: No
3: Unknown
Answer:","Question: Was a non-test nuclear weapon detonated by 2020?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will the US CDC announce that they are tracking a SARS-CoV-2 variant that they classify as a variant of high consequence (VOHC) before August 1, 2022?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the US CDC announce that they are tracking a SARS-CoV-2 variant that they classify as a variant of high consequence (VOHC) before August 1, 2022?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will AI automation of jobs be essentially ignored in the US presidential race?
1: Yes
2: No
3: Unknown
Answer:","Question: Was AI automation of jobs essentially ignored in the US presidential race?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will the US election be decided by Nov. 11?
1: Yes
2: No
3: Unknown
Answer:","Question: Was the US election decided by Nov. 11?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will Obama pardon Snowden?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Obama pardon Snowden?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: [Short fuse] Will 538's election forecast rate Trump's chances higher than the forecast from The Economist?
1: Yes
2: No
3: Unknown
Answer:","Question: [Short fuse] Did 538's election forecast rate Trump's chances higher than the forecast from The Economist?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will one of the recall California Governor Gavin Newsom get the required validated signatures and trigger a recall election before Nov 2, 2020?
1: Yes
2: No
3: Unknown
Answer:","Question: Did one of the recall California Governor Gavin Newsom get the required validated signatures and trigger a recall election before Nov 2, 2020?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Amazon choose either Austin or Boston for its HQ2?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Amazon choose either Austin or Boston for its HQ2?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will any city or town in the US be put under mandated lockdown by the end of 2020 due to the novel coronavirus outbreak?
1: Yes
2: No
3: Unknown
Answer:","Question: Was any city or town in the US put under mandated lockdown by the end of 2020 due to the novel coronavirus outbreak?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will Russia invade Ukraine before February 1, 2022?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Russia invade Ukraine before February 1, 2022?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will most of the Quad/Five Eyes countries boycott the 2022 Winter Olympics?
1: Yes
2: No
3: Unknown
Answer:","Question: Did most of the Quad/Five Eyes countries boycott the 2022 Winter Olympics?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Francisco Partners / Evergreen complete its acquisition of LogMeIn (LOGM) before June 01, 2020?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Francisco Partners / Evergreen complete its acquisition of LogMeIn (LOGM) before June 01, 2020?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will more than 1,000 Palestinians in 2021 be killed in the context of the occupation and conflict?
1: Yes
2: No
3: Unknown
Answer:","Question: Was more than 1,000 Palestinians in 2021 killed in the context of the occupation and conflict?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Antifa officially be labeled a terrorist group in the US before 2022?
1: Yes
2: No
3: Unknown
Answer:","Question: Was Antifa officially labeled a terrorist group in the USfore 2022?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will the US midterms be hacked?
1: Yes
2: No
3: Unknown
Answer:","Question: Was the US midterms hacked?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will the United States boycott the 2022 Beijing Olympics?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the United States boycott the 2022 Beijing Olympics?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Elizabeth Kim win the Democratic primary for New York's 10th congressional district in 2022?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Elizabeth Kim win the Democratic primary for New York's 10th congressional district in 2022?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: [Short-fuse] Will implementation of measures more severe than those in â€œPlan Bâ€ be announced in the UK before 1 January 2022?
1: Yes
2: No
3: Unknown
Answer:","Question: [Short-fuse] Was implementation of measures more severe than those in â€œPlan Bâ€ announced in the UKfore 1 January 2022?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Russian troops enter Mariupol, Ukraine by December 31, 2022?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Russian troops enter Mariupol, Ukraine by December 31, 2022?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
